id	member_id	loan_amnt	funded_amnt	funded_amnt_inv	term	int_rate	installment	grade	sub_grade	emp_title	emp_length	home_ownership	annual_inc	verification_status	issue_d	pymnt_plan	desc	purpose	title	zip_code	addr_state	dti	delinq_2yrs	earliest_cr_line	inq_last_6mths	mths_since_last_delinq	mths_since_last_record	open_acc	pub_rec	revol_bal	revol_util	total_acc	initial_list_status	out_prncp	out_prncp_inv	total_pymnt	total_pymnt_inv	total_rec_prncp	total_rec_int	total_rec_late_fee	recoveries	collection_recovery_fee	last_pymnt_d	last_pymnt_amnt	next_pymnt_d	last_credit_pull_d	collections_12_mths_ex_med	mths_since_last_major_derog	policy_code	application_type	default_ind
1048015	1279149	16000	16000	16000	 60 months	12.42	359.32	B	B4	Canon	10+ years	RENT	40000	Source Verified	Dec-11	n	"  Borrower added on 11/30/11 > Thank you<br> Borrower added on 12/01/11 > I'm very stable at my job for 12 years,  I'm consolidating debt and I expect to pay more on the principle to pay off sooner.<br> Borrower added on 12/12/11 > It would be nice to get family X-mas gifts this year also.:)<br>"	debt_consolidation	financial freedom	072xx	NJ	12.39	0	Mar-01	0			8	0	18531	85.9	27	f	3724.62	3724.62	17594.98	17594.98	12275.39	5319.59	0	0	0	Jan-16	359.32	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1047994	1279125	15000	15000	15000	 60 months	13.49	345.08	C	C1	United States Postal Service	7 years	OWN	30000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > This is a debt consolidation loan with enough left to do some minor home improvement projects. My job is very secure (Union job). This will actually save me about 500 dollars a month and save me time when paying bills.<br>	debt_consolidation	consolidation loan	315xx	GA	18.84	0	Feb-00	0			9	0	8467	48.1	19	f	3562.78	3562.78	16889.16	16889.16	11437.21	5451.95	0	0	0	Jan-16	345.08	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1047982	1279112	24000	24000	24000	 60 months	21.28	653.07	F	F2		n/a	MORTGAGE	81000	Source Verified	Dec-11	n		debt_consolidation	Debt Consolidation	852xx	AZ	12.27	0	Feb-86	1			6	0	28980	93.2	9	f	0	0	22856.2	22856.2	10882.04	11974.16	0	0	0	Dec-14	653.07		Jan-16	0		1	INDIVIDUAL	1
1038218	1268117	10000	10000	10000	 36 months	13.49	339.31	C	C1	town of Winthrop Mass	10+ years	MORTGAGE	75000	Not Verified	Dec-11	n	  Borrower added on 11/30/11 > Thank you for your help. looked other places but didn't seem to find anything that made sense. This will pay off 2 credit cards and 2 personal loans. Should have it paid off sooner than 3 years.<br>	debt_consolidation	Debt Consolidation Loan	021xx	MA	4.85	0	Dec-95	2	63		6	0	2262	55.2	19	f	0	0	12216.65113	12216.65	10000	2216.65	0	0	0	Dec-14	366.08		Jul-15	0		1	INDIVIDUAL	0
1039359	1269298	12000	12000	12000	 36 months	12.69	402.54	B	B5	City of San Francisco	5 years	RENT	80000	Not Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	940xx	CA	18.34	0	Jul-06	0			13	0	18008	71.1	21	f	0	0	14486.05815	14486.06	12000	2486.06	0	0	0	Dec-14	421.6		Dec-14	0		1	INDIVIDUAL	0
1048162	1278874	5500	5500	5500	 36 months	12.69	184.5	B	B5	Costco Wholesale	1 year	RENT	20000	Not Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	750xx	TX	21.3	0	Mar-04	2			9	0	13006	88.5	11	f	0	0	6631.858568	6631.86	5500	1131.86	0	0	0	Oct-14	562.86		Jan-16	0		1	INDIVIDUAL	0
1047970	1279098	4000	4000	4000	 36 months	12.42	133.67	B	B4	Publican Restaurant	1 year	RENT	36000	Not Verified	Dec-11	n		debt_consolidation	debt consolidation	606xx	IL	15.13	0	Sep-03	2			7	0	6899	50	16	f	0	0	4808.914256	4808.91	4000	808.91	0	0	0	Dec-14	143.72		Jan-16	0		1	INDIVIDUAL	0
1047966	1279094	8000	8000	8000	 36 months	7.51	248.89	A	A3	Department of Justice	1 year	RENT	51400	Not Verified	Dec-11	n	  Borrower added on 11/29/11 > Currently have a signature loan with Justice Federal Credit Union. Just want to cut my rates...<br>	debt_consolidation	Debt Consolidation Loan	223xx	VA	1.77	0	Jul-06	2			7	0	1744	16	9	f	0	0	8903.850482	8903.85	8000	903.85	0	0	0	Jun-14	1049		Jul-14	0		1	INDIVIDUAL	0
1043020	1273514	25975	25975	25975	 60 months	18.64	668.68	E	E1	Bad Boys Auto Body	2 years	MORTGAGE	46000	Verified	Dec-11	n	"  Borrower added on 12/08/11 > thos loan will be used to consolidate my debts. I have an extremly stable job with enough expendable income to pay the monthly loan payment with out any issues.I pride myself on my integrity, i always pay my debts and onor my commitments. <br>"	debt_consolidation	debt consolidation	840xx	UT	11.8	0	Jul-05	1			6	0	11259	94.6	10	f	0	0	12564.87	12564.87	5110.14	6247.39	0	1207.34	11.79	May-13	668.68		Oct-13	0		1	INDIVIDUAL	1
1047743	1278851	25000	25000	24975	 60 months	17.58	629.14	D	D4	City of Orland	10+ years	RENT	76000	Verified	Dec-11	n	  Borrower added on 11/29/11 > I plan using the funds to consolidating my credit cards.<br><br> Borrower added on 11/29/11 > I will be using the funds to Consolidate my credit cards<br> Borrower added on 12/02/11 > If I can consolidate my Credit Cards and make one monthly payment at a lower interest it will allow me to catch up and not be stretched so thin. I won't have a problem making my monthly payments and may be able to pay the loan off quicker. <br> Borrower added on 12/09/11 > To all of you that are willing to help me with your loan I am so grateful&hellip; Your loan allows me to achieve my goal of becoming debit free... Thank You!!<br>	credit_card	Credit Card refinance 	959xx	CA	18.85	0	Apr-95	0	47		8	0	23624	60.1	24	f	0	0	33335.10601	33301.87	25000	8335.11	0	0	0	Mar-14	17019.44		Jan-16	0		1	INDIVIDUAL	0
1046979	1277842	30000	30000	30000	 60 months	14.27	702.26	C	C2	Freudenberg NOK	1 year	MORTGAGE	70000	Verified	Dec-11	n		debt_consolidation	credit card consolidation	032xx	NH	17.98	0	Aug-97	2			7	0	25756	68.1	29	f	7209.72	7209.72	34394.62	34394.62	22790.28	11604.34	0	0	0	Jan-16	702.26	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1047952	1279076	13000	13000	13000	 60 months	9.91	275.64	B	B1	Modified Polymer Componets	2 years	RENT	26004	Source Verified	Dec-11	n		other	Other Loan	951xx	CA	1.8	0	May-04	0			6	0	3839	21.4	13	f	0	0	16347.65998	16347.66	13000	3347.66	0	0	0	Nov-15	3668.22		Nov-15	0		1	INDIVIDUAL	0
1045540	1276155	15200	15200	15200	 36 months	15.27	528.93	C	C4	Ear Level Communication	5 years	MORTGAGE	96000	Not Verified	Dec-11	n		other	Other Loan	763xx	TX	22.19	0	Sep-95	2	63		15	0	48872	90.5	21	f	0	0	1582.59	1582.59	1016.69	565.9	0	0	0	Mar-12	528.93		Jan-16	0		1	INDIVIDUAL	1
1047935	1279056	16000	16000	15975	 60 months	11.71	353.58	B	B3	US Department of Education	< 1 year	MORTGAGE	84855	Verified	Dec-11	n	"  Borrower added on 11/30/11 > Having this loan funded will allow me to finish the kitchen remodel that was started by the previous owner. I moved into my house almost two years ago and have been able to do smaller projects to improve my home for me and my family. Completing the kitchen is my last and biggest project. I&rsquo;ve managed to save for the smaller projects on my own.  My budget is about 650.00 per month and the terms on this loan are far below my monthly budget.<br><br> After participating as a borrower, I look forward to participating in lending club as an investor, once available in my area.<br><br>Thank you in advance with assisting me with remodeling my kitchen.<br>"	home_improvement	New Kitchen	209xx	MD	6.56	0	Jan-00	0	66		9	0	952	12.4	16	f	0	0	18249.66	18221.15	16000	2249.66	0	0	0	Apr-13	12964.51		Jan-16	0		1	INDIVIDUAL	0
903197	1123748	10000	10000	9950	 36 months	10.65	325.74	B	B2	Time Frame	< 1 year	RENT	85000	Source Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	970xx	OR	12.16	0	Feb-06	0			7	0	6559	66.9	9	f	0	0	11723.36501	11664.78	10000	1723.37	0	0	0	Dec-14	338.33		Dec-14	0		1	INDIVIDUAL	0
1047705	1278808	28100	28100	28100	 60 months	17.58	707.16	D	D4	JP Morgan Chase	5 years	RENT	57200	Verified	Dec-11	n	"  Borrower added on 11/29/11 > I plan to use these funds to consolidate debt and provide a savings cushion. I have good credit and have a proven history of paying my bills on time. I am paying my auto loan off this month, 1 year earlier than my 60 month term. I have a stable work history. I originally attained my current job while finishing graduate school and i am still employed 5 years later.<br> Borrower added on 12/02/11 > I want to thank all the investors that funded my loan and all potential investors as well. This is a great platform for lending. I just wanted to reiterate that I have a flawless history of paying all my bills on time and I have never had any delinquent or derogatory accounts. As I mentioned in my earlier post I have just paid off my auto loan. I was paying $644 a month so the monthly payment for this loan is only $63.16 more. I have applied for this loan to consolidate my debt but even with my current debt I can afford this loan. I have requested the loan so that I can clear all my debt obligations at once and focus on paying this loan and saving more money for retirement. Again I appreciate everyone&rsquo;s help on my road to becoming debt free.<br>"	debt_consolidation	Prosper	070xx	NJ	23.1	0	Jul-00	0			10	0	16219	74.7	24	f	0	0	40327.13583	40327.14	28100	12227.14	0	0	0	Jul-15	1406.29		Jul-15	0		1	INDIVIDUAL	0
1047711	1278815	15000	15000	15000	 36 months	16.77	533.08	D	D2	iTech us inc	6 years	RENT	95000	Not Verified	Dec-11	n		debt_consolidation	Debt Consolidation	211xx	MD	7.29	0	Jun-07	1			5	0	5355	84.6	8	f	0	0	16207.07	16207.07	15000.01	1207.06	0	0	0	Jul-12	1519.42		Jul-12	0		1	INDIVIDUAL	0
1047910	1279023	12000	12000	11950	 36 months	11.71	396.92	B	B3	Ghilotti Construction Company	5 years	RENT	48000	Not Verified	Dec-11	n		debt_consolidation	Credit Card Debt	945xx	CA	8.85	0	Oct-05	0			4	0	12184	81.8	8	f	0	0	14283.93171	14224.47	12000	2283.93	0	0	0	Dec-14	415.65		Oct-15	0		1	INDIVIDUAL	0
1039372	1269102	6000	6000	6000	 36 months	7.51	186.67	A	A3	White's Lumber	10+ years	OWN	25000	Source Verified	Dec-11	n		credit_card	PayOff	785xx	TX	21.22	0	Jun-85	0			4	0	7154	53.8	11	f	0	0	6718.399442	6718.4	6000	718.4	0	0	0	Dec-14	196.13		Dec-14	0		1	INDIVIDUAL	0
1030910	1260513	5000	5000	5000	 36 months	8.9	158.77	A	A5		n/a	RENT	40000	Verified	Dec-11	n		wedding	Loan	112xx	NY	23.19	0	Aug-01	2			6	0	4592	79.2	15	f	0	0	5644.86667	5644.87	5000	644.87	0	0	0	Jun-14	277.43		Jan-16	0		1	INDIVIDUAL	0
1036728	1266604	30000	30000	29975	 60 months	19.91	793.32	E	E4	The Boeing Company	10+ years	MORTGAGE	90000	Verified	Dec-11	n	  Borrower added on 11/29/11 > Loan 1 <br> Borrower added on 12/07/11 > This loan is to consolidate all credit cards into one payment.<br>	debt_consolidation	Loan 1	925xx	CA	4.31	1	Aug-98	0	10		6	0	13072	67.4	15	f	0	0	45091.6076	45054.04	30000	15091.61	0	0	0	Mar-15	14951.69		Jan-16	0		1	INDIVIDUAL	0
1047667	1278767	8000	8000	8000	 36 months	6.03	243.49	A	A1	Bourough of Butler	10+ years	MORTGAGE	86400	Source Verified	Dec-11	n		car	Business loan	074xx	NJ	7.32	0	May-82	0			17	0	7736	5.5	53	f	0	0	8752.87417	8752.87	8000	752.87	0	0	0	Aug-14	1208.58		Feb-15	0		1	INDIVIDUAL	0
1047665	1278764	5000	5000	5000	 36 months	14.27	171.55	C	C2	Cox communications Inc.	2 years	RENT	78500	Not Verified	Dec-11	n	"  Borrower added on 11/29/11 > Compelte consolidation of outstanding Credit Card Debt not exceeding 5,000.00<br> Borrower added on 11/30/11 > Complete consolication or outstanding Credit Card dwbt not exveeding $5k<br><br> Borrower added on 11/30/11 > Consolidation of outstanding credit Card debt not exceeding 5k<br> Borrower added on 11/30/11 > Excuse my previous typos<br><br> Borrower added on 11/30/11 > Excuse my previous typos<br>"	debt_consolidation	Last Loan 	303xx	GA	9.58	1	Feb-88	2	14		18	0	7849	36.3	39	f	0	0	6021.9	6021.9	5000	1021.9	0	0	0	Jan-14	2088.89		Jan-16	0		1	INDIVIDUAL	0
1047082	1278153	15250	15250	15250	 60 months	12.69	344.57	B	B5	Cabenas japanesse auto	3 years	MORTGAGE	31200	Source Verified	Dec-11	n	  Borrower added on 12/01/11 > i current am paying the same amount on my credit balances and not making a dent on them. this would get me free in only five years as opposed to the twenty-seven the cards have structured. <br><br> Borrower added on 12/01/11 > even with a good stable job it is tough to pay for mistakes from ones youth.  sounds like a win-win for everyone.<br>	debt_consolidation	amex and cap off	301xx	GA	26.62	0	Jun-00	0			4	0	29590	83	15	f	3571.58	3571.58	16865.47	16865.47	11678.43	5187.04	0	0	0	Jan-16	344.57	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1047657	1278756	22000	22000	21850	 36 months	7.9	688.39	A	A4	Major League Soccer	< 1 year	RENT	80000	Verified	Dec-11	n	  Borrower added on 11/29/11 > This loan would be to consolidate my high interest credit card debt. I would like to get everything in one account with a fair interest that is easy to pay. <br>	debt_consolidation	Debt Consolidation Loan	070xx	NJ	16.14	0	Dec-98	0			6	0	21625	80.4	29	f	0	0	24780.27541	24611.36	22000	2780.28	0	0	0	Dec-14	697.81		Jan-16	0		1	INDIVIDUAL	0
1043775	1273912	21000	21000	21000	 60 months	12.42	471.61	B	B4	Altria	10+ years	OWN	85000	Verified	Dec-11	n	  Borrower added on 12/01/11 > I plan to use the funds to pay off a 5 year 401K loan that the payments are 941.00 a month.  I have never defaulted on a loan and always pay on time.   I have been at my current job for 20 years.  I can pay all of my bills within my current income I would just like to have the extra cash each month by lowering the payment from the current 942.00 to the payment on this loan so that I can invest in other opportunities.<br>	debt_consolidation	Debt Consolidation Loan	363xx	AL	8.84	0	Sep-95	1			10	0	26741	46.4	25	f	0	0	25275.91	25275.91	21000	4275.91	0	0	0	Nov-13	14925.98		Nov-13	0		1	INDIVIDUAL	0
1047659	1278758	5000	5000	5000	 36 months	7.51	155.56	A	A3	Sotheby's International Realty	9 years	MORTGAGE	55000	Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	917xx	CA	28.21	0	Aug-96	1			13	0	20060	59.9	33	f	0	0	5546.25	5546.25	5000	546.25	0	0	0	Feb-14	1673.03		Jan-16	0		1	INDIVIDUAL	0
1047652	1278751	6250	6250	6250	 36 months	12.69	209.66	B	B5	Mercy VNS and Hospice Services	7 years	OWN	25899	Not Verified	Dec-11	n	  Borrower added on 11/30/11 > Would appreciate this loan for debts - for debts that I have in credit cards and a small amt. for medical.  Want to consolidate so I can pay it all in one smaller payment.  Thank You.<br>	debt_consolidation	Consolidation	494xx	MI	23.26	0	Oct-92	2			10	0	16969	61	37	f	0	0	7544.760297	7544.76	6250	1294.76	0	0	0	Dec-14	219.96		Dec-14	0		1	INDIVIDUAL	0
1047451	1278533	28000	28000	28000	 36 months	7.9	876.13	A	A4	Level 3 Post/ Deluxe	8 years	MORTGAGE	120000	Verified	Dec-11	n		debt_consolidation	solid	914xx	CA	9.81	0	Nov-96	1			12	0	9835	21.5	29	f	0	0	31538.42382	31538.42	28000	3538.42	0	0	0	Dec-14	888.95		Mar-15	0		1	INDIVIDUAL	0
1047832	1278934	6800	6800	6800	 36 months	10.65	221.5	B	B2	"Zone57, Inc."	< 1 year	RENT	57000	Source Verified	Dec-11	n		credit_card	Credit Card Consolidation (27% to 10%)	926xx	CA	18.63	0	Jul-94	1			14	0	10024	87.2	33	f	0	0	7903.452992	7903.45	6800	1103.45	0	0	0	Apr-14	1932.31		Aug-14	0		1	INDIVIDUAL	0
1046328	1277371	12000	12000	12000	 36 months	11.71	396.92	B	B3	Fox News Channel	6 years	RENT	86496	Source Verified	Dec-11	n	  Borrower added on 11/29/11 > This is to consolidate credit card debt into one monthly payment.<br>	debt_consolidation	Consolidation	115xx	NY	14.19	0	Jan-01	0			6	0	12915	85	12	f	0	0	13448.19	13448.19	12000	1448.19	0	0	0	Apr-13	3514.64		May-13	0		1	INDIVIDUAL	0
1047534	1278623	20000	20000	19950	 60 months	14.27	468.17	C	C2	Geller & Company LLC	5 years	RENT	83000	Verified	Dec-11	n	  Borrower added on 12/01/11 > Loan will be used to pay high credit card balances.  Have excellent payment history.  Steady income.  With current employer over five years.<br>	debt_consolidation	Debt consolidate five year term	113xx	NY	10.08	0	Dec-98	0			5	0	20443	81.8	11	f	0	0	23254.4	23196.3	19999.99	3254.41	0	0	0	Mar-13	16727.61		Jan-16	0		1	INDIVIDUAL	0
1047638	1278736	16800	16800	16800	 36 months	12.42	561.38	B	B4	MullinTBG	10+ years	RENT	97000	Not Verified	Dec-11	n	  Borrower added on 11/29/11 > I need to consolidate my credit card debt to assist me with paying off over the next 3 years. <br>	debt_consolidation	Faster Debt Reduction Loan	902xx	CA	15.75	0	Nov-96	1			9	0	22928	82.1	18	f	0	0	19951.6212	19951.62	16800	3151.62	0	0	0	Mar-14	5384.34		Mar-14	0		1	INDIVIDUAL	0
1047644	1278742	30000	30000	29950	 60 months	18.64	772.29	E	E1	Sunrise Home Health	10+ years	MORTGAGE	105000	Verified	Dec-11	n	"  Borrower added on 11/30/11 > I have an extremely stable job, excellent credit history and merely want to pay off my revolving credit and pay it off in 5 years!!!<br>"	credit_card	Credit card payoff	752xx	TX	12.69	0	Aug-83	1	31		14	0	25482	51.1	50	f	0	0	41851.24211	41781.57	30000	11851.24	0	0	0	Jul-14	18703.6		Jan-16	0		1	INDIVIDUAL	0
1047650	1278749	9000	9000	9000	 36 months	10.65	293.16	B	B2	Ideology Product Development	< 1 year	RENT	52000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > Consolidating High Interest Debt to reduce the amount paid through interest <br>	debt_consolidation	Debt Consolidation	027xx	MA	9.65	0	Oct-01	0	39		4	0	9330	72.9	11	f	0	0	10551.49535	10551.5	9000	1551.5	0	0	0	Dec-14	302.86		Jan-16	0		1	INDIVIDUAL	0
1047813	1278913	5200	5200	5175	 36 months	9.91	167.57	B	B1	Central Ohio Transit Authority	2 years	MORTGAGE	36000	Verified	Dec-11	n		credit_card	Credit Card Refinance	431xx	OH	22.67	0	Sep-00	0			6	0	6764	87.8	11	f	0	0	5782.94	5755.15	5200	582.94	0	0	0	May-13	3108.88		Jan-16	0		1	INDIVIDUAL	0
1047351	1278444	6000	6000	6000	 36 months	16.77	213.24	D	D2	UCSF/CVRI	< 1 year	MORTGAGE	42000	Source Verified	Dec-11	n	"  Borrower added on 11/30/11 > Thank you for looking at my listing. I am looking to pay off my credit card debt which is about $6,000.00. The rate that I received from Lending Club is lower then my credit card so I anticipate paying off this loan before the 3 years. I have a very stable job which I've been working at for over 4 years.<br>"	debt_consolidation	Paying off CC	940xx	CA	6.83	0	Mar-96	0	35		4	0	7788	93.8	8	f	0	0	7207.78	7207.78	6000	1207.78	0	0	0	Jun-13	3592.83		Sep-15	0		1	INDIVIDUAL	0
1046334	1277377	15600	15600	15600	 36 months	12.69	523.3	B	B5	"Beam, Inc."	< 1 year	RENT	60000	Verified	Dec-11	n	  Borrower added on 12/01/11 > This will pay off my credit cards. The amounts I put toward them do not make enough of a dent due to high balances and interest rates. The same amount I am already putting towards them each month can actually make a difference when done through an installment loan.<br>	credit_card	Credit Card Payoff	328xx	FL	11.42	0	Oct-04	0			15	0	13875	72	20	f	0	0	17853.42	17853.42	15600	2253.42	0	0	0	May-13	9515.61		Jan-16	0		1	INDIVIDUAL	0
1040555	1270746	18000	18000	18000	 60 months	13.49	414.09	C	C1	Manteca Unified School District	6 years	RENT	52000	Source Verified	Dec-11	n	  Borrower added on 12/03/11 > I plan to use my loan to consolidate my debt. I have a steady job as an educator and want to stop paying such high interest rates on my credit cards! My goal is to be debt free so I will have the freedom to use my money to help others more freely instead of being tied down in debt!<br>	debt_consolidation	Debt Consolidation Loan	953xx	CA	17.77	0	Nov-00	2			8	0	12581	68.7	19	f	0	0	21707.07	21707.07	18000	3707.07	0	0	0	Sep-13	13438.33		Sep-13	0		1	INDIVIDUAL	0
1047629	1278727	11325	11325	11225	 36 months	9.91	364.95	B	B1	Trader Joes	5 years	RENT	29000	Verified	Dec-11	n		debt_consolidation	CCDebt	931xx	CA	16.8	0	Dec-99	0			6	0	14921	86.2	12	f	0	0	13134.88254	13018.88	11325	1809.88	0	0	0	Dec-14	380.09		Dec-15	0		1	INDIVIDUAL	0
1043259	1273373	14000	14000	14000	 36 months	14.65	482.92	C	C3	Ole Mexican Foods	2 years	RENT	53000	Verified	Dec-11	n		debt_consolidation	My Own Mistake	303xx	GA	22.89	0	Aug-05	1			7	0	10595	91.3	8	f	0	0	17381.8672	17381.87	14000	3381.87	0	0	0	Dec-14	492.67		Dec-14	0		1	INDIVIDUAL	0
937673	1158424	13975	13975	13975	 36 months	8.9	443.76	A	A5	dun-rite excavating	1 year	MORTGAGE	42000	Not Verified	Dec-11	n	  Borrower added on 12/01/11 > the money i receive i plan to use it on paying off my debit cards. I am a good borrower because i always pay on time and have a stable job to assure that. <br>	credit_card	pay credit cards	952xx	CA	17.06	0	Sep-97	0			11	0	20975	59.3	26	f	0	0	14814.99	14814.99	13975	839.99	0	0	0	Sep-12	11269.92		Sep-12	0		1	INDIVIDUAL	0
1047779	1278677	24000	24000	24000	 36 months	7.9	750.97	A	A4	architectural window mfg	9 years	RENT	62004	Verified	Dec-11	n	"  Borrower added on 11/29/11 > I plan on paying off all my credit cards.I have never been late on anything throughout the years,and my position at work and work itself is better than stable,thanks for this oppurtunity.<br>"	debt_consolidation	debt consolidation	074xx	NJ	10.92	0	Aug-89	0			5	0	19176	82.7	26	f	0	0	26624.67	26624.67	24000	2624.67	0	0	0	Dec-13	9112.91		Jul-15	0		1	INDIVIDUAL	0
1036629	1266299	7000	7000	7000	 36 months	7.9	219.04	A	A4	ADP Retirement Services 	4 years	MORTGAGE	48000	Not Verified	Dec-11	n		debt_consolidation	Debt Consolidation	402xx	KY	15.38	0	Sep-02	1			11	0	9373	56.1	28	f	0	0	7862.930529	7862.93	7000	862.93	0	0	0	Jul-14	1297.97		Jan-16	0		1	INDIVIDUAL	0
1046245	1276879	6000	6000	6000	 36 months	12.42	200.5	B	B4	Pepsi bottling ventures	7 years	MORTGAGE	39996	Source Verified	Dec-11	n	  Borrower added on 11/29/11 > I've been working for a large beverage distribution company for 7 years.  I bought a house a year and a half ago and want to do some renovations.  I will be using the money for this purpose to increase the value of my home. I would like to buy a bigger house in the next 5 years and this will help me to make a profit on the sale of my current home.<br>	other	Home Improvements	283xx	NC	18.84	1	Jan-00	1	2		8	0	2269	33.4	19	f	0	0	7214.01911	7214.02	6000	1214.02	0	0	0	Nov-14	407.68		Sep-15	0		1	INDIVIDUAL	0
